lead_id,created_at,channel,campaign,region,company_size,business_type,lead_score,is_mql,is_sql
4819,2026-06-07 18:53,Meta Ads,Awareness Video,Namur,1-9,Restaurant,10.0,0,0
4820,2026-06-07 10:39,Meta Ads,Awareness Video,Liège,10-49,Bar,45.0,0,0
4821,2026-06-07 18:24,Meta Ads,Awareness Video,Brussels,1-9,Bar,28.0,0,0
4822,2026-06-07 11:17,Meta Ads,Awareness Video,Antwerp,10-49,Hotel,37.0,0,0
4823,2026-06-07 10:58,Meta Ads,Awareness Video,Antwerp,10-49,Restaurant,18.0,0,0
4824,2026-06-07 07:36,Meta Ads,Lead Magnet,Namur,10-49,Restaurant,38.0,1,0
4825,2026-06-07 07:18,Meta Ads,Lead Magnet,Hainaut,1-9,Restaurant,30.0,0,0
4826,2026-06-07 21:38,Meta Ads,Lead Magnet,Hainaut,50+,Hotel,68.0,1,1
4827,2026-06-07 12:46,Meta Ads,Retargeting,Liège,10-49,Restaurant,67.0,1,0
4828,2026-06-07 19:52,Organic Search,SEO Product Pages,Flemish Brabant,10-49,Restaurant,60.0,0,0
4829,2026-06-07 14:37,Organic Search,SEO Guides,East Flanders,10-49,Restaurant,78.0,1,1
4830,2026-06-07 19:34,Organic Search,SEO Guides,Antwerp,1 - 9,Hotel,59.0,0,0
4831,2026-06-07 17:37,Organic Search,SEO Comparison,Antwerp,10-49,Bar,84.0,1,1
4832,2026-06-07 09:25,Direct,Brand Direct,Walloon Brabant,1-9,Snack,60.0,1,1
4833,2026-06-07 19:12,Direct,Brand Direct,Walloon Brabant,10-49,Snack,52.0,1,0
4834,2026-06-07 21:00,Direct,Returning Visitors,Brussels,1-9,Snack,64.0,1,1
4835,2026-06-07 10:41,Direct,Demo Page Direct,East Flanders,1-9,Restaurant,56.0,1,0
4836,2026-06-07 19:30,Email,Newsletter,Flemish Brabant,10-49,Bar,40.0,0,0
4837,2026-06-07 19:00,Email,Newsletter,Liège,1-9,Snack,45.0,1,0
4838,2026-06-07 08:25,Email,Reactivation,Liège,1-9,Bar,45.0,1,0
4839,2026-06-08 17:11,Google Ads,High Intent Search,East Flanders,1-9,Bar,66.0,1,1
4840,2026-06-08 11:43,Google Ads,Restaurant Operations,Hainaut,10-49,Snack,62.0,1,0
4841,2026-06-08 15:35,Google Ads,Restaurant Operations,Antwerp,1-9,Restaurant,35.0,0,0
4842,2026-06-08 11:29,Google Ads,Restaurant Operations,Namur,1-9,Restaurant,62.0,1,0
4843,2026-06-08 18:00,Google Ads,Restaurant Operations,East Flanders,10-49,Snack,63.0,1,0
4844,2026-06-08 11:12,Meta Ads,Awareness Video,Walloon Brabant,1-9,Restaurant,23.0,0,0
4845,2026-06-08 11:23,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,39.0,0,0
4846,2026-06-08 12:15,Meta Ads,Awareness Video,Brussels,50+,Restaurant,34.0,0,0
4847,2026-06-08 10:36,Meta Ads,Lead Magnet,Namur,10-49,Restaurant,54.0,0,0
4848,2026-06-08 20:39,Meta Ads,Lead Magnet,Flemish Brabant,50+,Café,32.0,0,0
4849,2026-06-08 10:06,Meta Ads,Lead Magnet,East Flanders,1-9,Café,39.0,1,0
4850,2026-06-08 11:30,Meta Ads,Retargeting,Brussels,1-9,Bar,44.0,0,0
4851,2026-06-08 11:48,Organic Search,SEO Product Pages,Brussels,50+,Bar,75.0,1,1
4852,2026-06-08 14:49,Organic Search,SEO Product Pages,Walloon Brabant,10-49,Restaurant,59.0,1,0
4853,2026-06-08 18:57,Organic Search,SEO Product Pages,Liège,10-49,Snack,32.0,0,0
4854,2026-06-08 18:10,Organic Search,SEO Guides,Walloon Brabant,10-49,Restaurant,48.0,0,0
4855,2026-06-08 11:13,Organic Search,SEO Guides,Antwerp,1-9,Bar,37.0,1,0
4856,2026-06-08 13:15,Organic Search,SEO Guides,Antwerp,1-9,Restaurant,42.0,1,0
4857,2026-06-08 12:51,Organic Search,SEO Guides,Flemish Brabant,1-9,Café,52.0,1,0
4858,2026-06-08 12:36,Organic Search,SEO Comparison,Hainaut,1-9,Restaurant,42.0,0,0
4859,2026-06-08 21:19,Direct,Brand Direct,Liège,10-49,Café,56.0,0,0
4860,2026-06-08 15:04,Direct,Brand Direct,Liège,10-49,Bar,62.0,0,0
4861,2026-06-08 15:56,Email,Newsletter,Namur,1-9,Bar,58.0,1,1
4862,2026-06-08 12:03,Email,Newsletter,Walloon Brabant,1-9,Bar,63.0,1,1
4863,2026-06-08 11:26,Email,Lead Nurture,hainaut,1-9,Hotel,72.0,1,1
4864,2026-06-08 16:54,Referral,Customer Referral,Liège,10-49,Restaurant,77.0,1,1
4865,2026-06-08 15:34,Referral,Customer Referral,Antwerp,1-9,Hotel,72.0,0,0
4866,2026-06-08 20:39,Referral,Customer Referral,Flemish Brabant,50+,Restaurant,87.0,1,0
4867,2026-06-08 16:57,Referral,Industry Events,Walloon Brabant,50+,Hotel,66.0,1,0
4868,2026-06-08 17:27,Referral,Industry Events,Brussels,10-49,Restaurant,85.0,1,1
4869,2026-06-08 18:58,Referral,Industry Events,Brussels,10-49,Restaurant,95.0,1,1
4870,2026-06-09 18:53,Google Ads,Restaurant Operations,East Flanders,10-49,Snack,58.0,0,0
4871,2026-06-09 08:38,LinkedIn Ads,Operations Leaders,Flemish Brabant,1-9,Restaurant,77.0,1,1
4872,2026-06-09 11:29,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,3.0,0,0
4873,2026-06-09 15:18,Meta Ads,Awareness Video,Namur,10-49,Café,39.0,0,0
4874,2026-06-09 11:52,Meta Ads,Awareness Video,Brussels,1-9,Bar,28.0,0,0
4875,2026-06-09 08:06,Meta Ads,Awareness Video,Antwerp,1-9,Bar,28.0,0,0
4876,2026-06-09 07:17,Meta Ads,Awareness Video,Antwerp,10-49,Restaurant,39.0,0,0
4877,2026-06-09 07:55,Meta Ads,Awareness Video,Flemish Brabant,10-49,Café,35.0,0,0
4878,2026-06-09 17:38,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,27.0,0,0
4879,2026-06-09 20:34,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,0.0,0,0
4880,2026-06-09 19:59,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,35.0,1,1
4881,2026-06-09 15:10,Meta Ads,Awareness Video,Liège,50+,Snack,39.0,0,0
4882,2026-06-09 14:43,Meta Ads,Awareness Video,Liège,50+,Café,41.0,1,0
4883,2026-06-09 10:16,Meta Ads,Awareness Video,Flemish Brabant,1-9,Restaurant,52.0,1,0
4884,2026-06-09 16:17,Meta Ads,Lead Magnet,Brussels,10-49,Restaurant,42.0,0,0
4885,2026-06-09 20:31,Meta Ads,Lead Magnet,Namur,50+,Restaurant,58.0,0,0
4886,2026-06-09 07:20,Meta Ads,Lead Magnet,Flemish Brabant,1-9,Snack,9.0,0,0
4887,2026-06-09 08:37,Meta Ads,Lead Magnet,Brussels,10-49,Bar,37.0,0,0
4888,2026-06-09 12:17,Organic Search,SEO Product Pages,Hainaut,1-9,Snack,60.0,1,0
4889,2026-06-09 07:15,Organic Search,SEO Product Pages,Hainaut,50+,Restaurant,,1,1
4890,2026-06-09 09:43,Organic Search,SEO Guides,Antwerp,1-9,Restaurant,57.0,0,0
4891,2026-06-09 11:46,Organic Search,SEO Guides,East Flanders,1-9,Snack,46.0,0,1
4892,2026-06-09 15:16,Direct,Brand Direct,East Flanders,1-9,Bar,46.0,1,1
4893,2026-06-09 20:17,Direct,Brand Direct,Flemish Brabant,1-9,Restaurant,37.0,0,0
4894,2026-06-09 13:25,Direct,Brand Direct,Hainaut,1-9,Snack,43.0,1,0
4895,2026-06-09 13:13,Direct,Brand Direct,Flemish Brabant,1-9,Bar,88.0,1,1
4896,2026-06-09 07:35,Direct,Returning Visitors,Brussels,1-9,Café,36.0,0,0
4897,2026-06-09 19:02,Email,Newsletter,Antwerp,1-9,Café,32.0,0,0
4898,2026-06-09 10:12,Email,Lead Nurture,namur ,1-9,Restaurant,56.0,1,0
4899,2026-06-09 12:21,Email,Lead Nurture,Brussels,10-49,Bar,78.0,0,0
4900,2026-06-09 21:48,Referral,Partner Network,Liège,1-9,Snack,64.0,1,0
4901,2026-06-09 13:40,Referral,Partner Network,Brussels,10-49,Restaurant,91.0,1,1
4902,2026-06-09 15:46,Referral,Partner Network,Liège,1-9,Café,58.0,0,0
4903,2026-06-09 18:22,Referral,Partner Network,Liège,1-9,Restaurant,68.0,1,1
4904,2026-06-09 14:31,Referral,Customer Referral,East Flanders,10-49,Bar,56.0,0,0
4905,2026-06-09 21:25,Referral,Industry Events,Hainaut,1-9,Café,61.0,0,0
4906,2026-06-09 14:29,Referral,Industry Events,Namur,10-49,Hotel,73.0,0,0
4907,2026-06-10 19:49,Meta Ads,Awareness Video,Brussels,10-49,Café,31.0,0,0
4908,2026-06-10 17:30,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,1.0,0,0
4909,2026-06-10 12:05,Meta Ads,Awareness Video,Brussels,10-49,Café,37.0,0,0
4910,2026-06-10 07:28,Meta Ads,Awareness Video,Antwerp,1-9,Snack,16.0,0,0
4911,2026-06-10 13:53,Meta Ads,Awareness Video,Liège,50+,Café,29.0,0,0
4912,2026-06-10 20:05,Meta Ads,Retargeting,Brussels,1-9,Snack,47.0,1,0
4913,2026-06-10 10:32,Meta Ads,Retargeting,Brussels,1-9,Snack,50.0,0,0
4914,2026-06-10 19:54,Meta Ads,Retargeting,East Flanders,1-9,Restaurant,61.0,1,0
4915,2026-06-10 17:26,Organic Search,SEO Product Pages,Hainaut,10-49,Bar,71.0,0,0
4916,2026-06-10 08:27,Organic Search,SEO Product Pages,Brussels,1-9,Bar,52.0,0,0
4917,2026-06-10 10:32,Organic Search,SEO Product Pages,Hainaut,10-49,Snack,74.0,1,1
4918,2026-06-10 09:13,Organic Search,SEO Guides,Flemish Brabant,50+,Restaurant,72.0,1,1
4919,2026-06-10 12:37,Organic Search,SEO Guides,Liège,10-49,Restaurant,70.0,1,1
4920,2026-06-10 11:03,Organic Search,SEO Comparison,Brussels,1-9,Bar,75.0,1,1
4921,2026-06-10 10:35,Organic Search,SEO Comparison,East Flanders,1-9,Restaurant,61.0,1,0
4922,2026-06-10 19:47,Organic Search,SEO Comparison,East Flanders,10-49,Restaurant,71.0,1,1
4923,2026-06-10 21:55,Direct,Brand Direct,FLEMISH BRABANT,50+,Café,71.0,1,0
4924,2026-06-10 17:19,Direct,Brand Direct,Brussels,50+,Snack,73.0,1,1
4925,2026-06-10 19:10,Direct,Brand Direct,Walloon Brabant,10-49,Bar,73.0,1,0
4926,2026-06-10 08:09,Direct,Brand Direct,East Flanders,1-9,Restaurant,34.0,0,0
4927,2026-06-10 09:39,Email,Newsletter,Antwerp,10-49,Café,76.0,1,0
4928,2026-06-10 10:27,Email,Newsletter,Liège,1-9,Restaurant,52.0,1,0
4929,2026-06-10 14:19,Email,Reactivation,East Flanders,10-49,Restaurant,67.0,0,0
4930,2026-06-10 10:34,Referral,Partner Network,Brussels,1-9,Restaurant,72.0,1,1
4931,2026-06-10 07:51,Referral,Partner Network,Brussels,1-9,Bar,,1,1
4932,2026-06-11 16:24,Google Ads,High Intent Search,East Flanders,1-9,Bar,52.0,1,0
4933,2026-06-11 14:41,Google Ads,High Intent Search,Brussels,1-9,Snack,54.0,1,1
4934,2026-06-11 20:48,Google Ads,High Intent Search,Antwerp,1 - 9,Restaurant,72.0,0,1
4935,2026-06-11 12:41,Google Ads,High Intent Search,Liège,10-49,Snack,64.0,1,0
4936,2026-06-11 11:28,Google Ads,High Intent Search,Liège,1-9,Restaurant,52.0,0,0
4937,2026-06-11 09:56,Google Ads,High Intent Search,East Flanders,1-9,Snack,42.0,1,0
4938,2026-06-11 20:22,Google Ads,Competitor Search,Walloon Brabant,10-49,Bar,25.0,0,0
4939,2026-06-11 07:08,Google Ads,Restaurant Operations,Brussels,1-9,Bar,45.0,0,0
4940,2026-06-11 19:45,Google Ads,Restaurant Operations,East Flanders,1-9,Restaurant,39.0,1,0
4941,2026-06-11 12:11,Google Ads,Restaurant Operations,Liège,10-49,Restaurant,67.0,1,1
4942,2026-06-11 12:19,Google Ads,Restaurant Operations,Namur,10-49,Restaurant,65.0,0,0
4943,2026-06-11 12:07,LinkedIn Ads,Operations Leaders,Liège,50+,Snack,84.0,1,1
4944,2026-06-11 21:54,LinkedIn Ads,SMB Growth,Liège,50+,Hotel,52.0,0,0
4945,2026-06-11 07:55,Meta Ads,Awareness Video,Brussels,50+,Café,34.0,0,0
4946,2026-06-11 20:25,Meta Ads,Awareness Video,Liège,1-9,Restaurant,26.0,0,0
4947,2026-06-11 12:55,Meta Ads,Awareness Video,Antwerp,10-49,Snack,34.0,1,1
4948,2026-06-11 12:35,Meta Ads,Lead Magnet,Hainaut,1-9,Restaurant,45.0,1,0
4949,2026-06-11 17:54,Meta Ads,Retargeting,Hainaut,1-9,Restaurant,18.0,0,0
4950,2026-06-11 12:39,Organic Search,SEO Product Pages,East Flanders,1-9,Bar,47.0,0,0
4951,2026-06-11 16:37,Organic Search,SEO Product Pages,East Flanders,1-9,Restaurant,56.0,0,0
4952,2026-06-11 13:35,Organic Search,SEO Product Pages,Brussels,1-9,Café,84.0,1,1
4953,2026-06-11 16:43,Organic Search,SEO Guides,Hainaut,1-9,Café,51.0,0,0
4954,2026-06-11 10:49,Organic Search,SEO Comparison,East Flanders,1-9,Restaurant,40.0,1,1
4955,2026-06-11 10:43,Direct,Brand Direct,Brussels,1-9,Hotel,54.0,1,1
4956,2026-06-11 12:57,Direct,Brand Direct,Liège,50+,Restaurant,76.0,1,1
4957,2026-06-11 08:54,Direct,Brand Direct,Antwerp,1-9,Restaurant,39.0,0,0
4958,2026-06-11 14:18,Direct,Brand Direct,Walloon Brabant,1-9,Café,66.0,1,0
4959,2026-06-11 16:52,Direct,Returning Visitors,Hainaut,1-9,Restaurant,30.0,0,0
4960,2026-06-11 16:03,Direct,Returning Visitors,Brussels,1-9,Bar,44.0,0,0
4961,2026-06-11 15:43,Direct,Demo Page Direct,East Flanders,10-49,Café,78.0,1,0
4962,2026-06-11 13:14,Email,Lead Nurture,Hainaut,1-9,Snack,67.0,0,0
4963,2026-06-11 14:34,Email,Lead Nurture,Hainaut,10-49,Restaurant,47.0,1,1
4964,2026-06-11 19:40,Email,Lead Nurture,Brussels,1-9,Café,58.0,1,0
4965,2026-06-11 17:26,Email,Lead Nurture,Namur,1-9,Café,59.0,1,1
4966,2026-06-11 15:34,Referral,Partner Network,Namur,1-9,Bar,68.0,1,0
4967,2026-06-11 09:02,Referral,Partner Network,Walloon Brabant,10-49,Snack,68.0,1,0
4968,2026-06-11 20:19,Referral,Partner Network,East Flanders,1-9,Snack,90.0,1,1
4969,2026-06-11 16:40,Referral,Customer Referral,Antwerp,1-9,Restaurant,70.0,1,0
4970,2026-06-12 11:13,Google Ads,High Intent Search,East Flanders,10-49,Restaurant,43.0,0,0
4971,2026-06-12 16:35,Meta Ads,Awareness Video,Antwerp,1-9,Bar,5.0,0,0
4972,2026-06-12 07:32,Meta Ads,Awareness Video,East Flanders,1-9,Restaurant,38.0,1,0
4973,2026-06-12 14:14,Meta Ads,Awareness Video,Antwerp,1-9,Snack,18.0,0,0
4974,2026-06-12 12:11,Meta Ads,Awareness Video,Liège,1-9,Restaurant,32.0,1,0
4975,2026-06-12 13:30,Meta Ads,Awareness Video,Liège,10-49,Restaurant,42.0,0,0
4976,2026-06-12 20:11,Meta Ads,Awareness Video,Namur,1-9,Restaurant,49.0,0,0
4977,2026-06-12 15:05,Meta Ads,Awareness Video,Hainaut,10-49,Snack,9.0,0,0
4978,2026-06-12 21:21,Meta Ads,Awareness Video,Walloon Brabant,1-9,Bar,38.0,1,0
4979,2026-06-12 15:13,Meta Ads,Retargeting,East Flanders,10-49,Bar,54.0,1,1
4980,2026-06-12 18:19,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Restaurant,61.0,1,0
4981,2026-06-12 07:56,Organic Search,SEO Product Pages,Liège,1-9,Café,45.0,1,0
4982,2026-06-12 17:18,Organic Search,SEO Guides,Brussels,1-9,Bar,49.0,1,0
4983,2026-06-12 07:54,Organic Search,SEO Guides,Brussels,50+,Restaurant,52.0,0,0
4984,2026-06-12 15:20,Direct,Brand Direct,Brussels,10-49,Bar,67.0,0,0
4985,2026-06-12 08:13,Direct,Brand Direct,Brussels,10-49,Hotel,92.0,1,0
4986,2026-06-12 18:29,Direct,Returning Visitors,Brussels,50+,Snack,72.0,1,1
4987,2026-06-12 08:58,Direct,Returning Visitors,Flemish Brabant,10-49,Restaurant,81.0,0,0
4988,2026-06-12 07:47,Email,Lead Nurture,Brussels,10-49,Restaurant,85.0,1,1
4989,2026-06-12 14:21,Email,Lead Nurture,Brussels,10-49,Restaurant,79.0,1,1
4990,2026-06-12 13:05,Email,Lead Nurture,Antwerp,1-9,Bar,61.0,1,0
4991,2026-06-12 08:38,Referral,Partner Network,Brussels,10-49,Restaurant,73.0,1,1
4992,2026-06-13 10:01,Google Ads,High Intent Search,Brussels,10-49,Café,74.0,1,1
4993,2026-06-13 10:44,Google Ads,Competitor Search,Liège,10-49,Bar,58.0,1,1
4994,2026-06-13 16:46,LinkedIn Ads,Decision Makers,Liège,1-9,Snack,70.0,1,1
4995,2026-06-13 13:55,LinkedIn Ads,SMB Growth,Antwerp,50+,Restaurant,49.0,1,1
4996,2026-06-13 08:21,Meta Ads,Awareness Video,East Flanders,10-49,Restaurant,23.0,0,0
4997,2026-06-13 15:46,Meta Ads,Awareness Video,East Flanders,10-49,Restaurant,40.0,0,0
4998,2026-06-13 09:00,Meta Ads,Lead Magnet,Antwerp,1-9,Snack,37.0,0,0
4999,2026-06-13 15:07,Meta Ads,Lead Magnet,Antwerp,1-9,Snack,18.0,0,0
5000,2026-06-13 16:31,Meta Ads,Retargeting,Antwerp,10-49,Snack,31.0,0,0
5001,2026-06-13 20:59,Meta Ads,Retargeting,East Flanders,1-9,Café,52.0,0,0
5002,2026-06-13 17:40,Organic Search,SEO Product Pages,Antwerp,1-9,Bar,22.0,0,0
5003,2026-06-13 17:41,Organic Search,SEO Guides,Flemish Brabant,1-9,Restaurant,48.0,0,0
5004,2026-06-13 09:44,Organic Search,SEO Guides,Liège,1-9,Restaurant,44.0,1,1
5005,2026-06-13 09:35,Organic Search,SEO Guides,Brussels,1-9,Bar,44.0,1,0
5006,2026-06-13 08:17,Organic Search,SEO Guides,Hainaut,10-49,Restaurant,35.0,0,0
5007,2026-06-13 19:01,Direct,Brand Direct,Hainaut,1-9,Restaurant,55.0,1,0
5008,2026-06-13 12:42,Direct,Brand Direct,Antwerp,1-9,Bar,27.0,0,0
5009,2026-06-13 14:58,Direct,Brand Direct,Antwerp,10-49,Restaurant,62.0,1,1
5010,2026-06-13 20:49,Direct,Brand Direct,Walloon Brabant,1-9,Café,50.0,0,0
5011,2026-06-13 13:32,Email,Newsletter,East Flanders,10-49,Bar,49.0,1,1
5012,2026-06-13 08:36,Email,Newsletter,Hainaut,1-9,Bar,,1,1
5013,2026-06-13 07:43,Email,Newsletter,Walloon Brabant,1-9,Bar,54.0,1,1
5014,2026-06-13 07:35,Email,Lead Nurture,Walloon Brabant,1-9,Bar,59.0,1,1
5015,2026-06-13 08:32,Email,Reactivation,Hainaut,10-49,Restaurant,76.0,1,1
5016,2026-06-13 15:05,Email,Reactivation,Hainaut,10 - 49,Café,47.0,0,0
5017,2026-06-13 09:37,Referral,Partner Network,Namur,1-9,Café,51.0,0,0
5018,2026-06-13 15:39,Referral,Partner Network,Brussels,10-49,Bar,55.0,1,1
5019,2026-06-13 10:00,Referral,Partner Network,Flemish Brabant,50+,Restaurant,77.0,1,0
5020,2026-06-13 21:37,Referral,Partner Network,Antwerp,1-9,Restaurant,61.0,1,1
5021,2026-06-13 07:45,Referral,Customer Referral,East Flanders,1-9,Snack,72.0,0,0
5022,2026-06-13 14:57,Referral,Customer Referral,Antwerp,1-9,Café,71.0,0,0
5023,2026-06-13 19:49,Referral,Industry Events,Flemish Brabant,1-9,Café,74.0,1,1
5024,2026-06-13 14:06,Referral,Industry Events,Hainaut,10-49,Bar,57.0,0,0
5025,2026-06-14 07:47,Google Ads,High Intent Search,Walloon Brabant,10-49,Café,62.0,1,1
5026,2026-06-14 16:51,LinkedIn Ads,SMB Growth,Antwerp,10-49,Snack,47.0,0,0
5027,2026-06-14 09:21,Meta Ads,Awareness Video,Brussels,1-9,Snack,31.0,0,0
5028,2026-06-14 21:52,Meta Ads,Awareness Video,Namur,1-9,Hotel,23.0,0,0
5029,2026-06-14 15:17,Meta Ads,Awareness Video,Namur,1-9,Restaurant,47.0,0,0
5030,2026-06-14 11:13,Meta Ads,Lead Magnet,Antwerp,10-49,Bar,29.0,0,0
5031,2026-06-14 09:04,Meta Ads,Retargeting,Brussels,1-9,Restaurant,46.0,0,0
5032,2026-06-14 20:54,Meta Ads,Retargeting,Brussels,10-49,Restaurant,41.0,0,0
5033,2026-06-14 11:56,Organic Search,SEO Guides,Liège,1-9,Hotel,83.0,1,1
5034,2026-06-14 09:41,Direct,Brand Direct,East Flanders,1-9,Café,60.0,1,0
5035,2026-06-14 09:33,Direct,Demo Page Direct,Liège,50+,Snack,69.0,0,0
5036,2026-06-14 20:31,Direct,Demo Page Direct,Antwerp,10-49,Bar,72.0,1,1
5037,2026-06-14 11:12,Email,Newsletter,Hainaut,1-9,Café,66.0,1,1
5038,2026-06-14 19:13,Email,Lead Nurture,Hainaut,1-9,Café,59.0,0,0
5039,2026-06-14 17:33,Email,Reactivation,Brussels,50+,Restaurant,88.0,1,0
5040,2026-06-14 07:06,Referral,Partner Network,East Flanders,1-9,Restaurant,83.0,1,1
5041,2026-06-14 14:35,Referral,Partner Network,East Flanders,10-49,Restaurant,84.0,1,1
5042,2026-06-14 12:06,Referral,Industry Events,Hainaut,1-9,Hotel,83.0,1,1
5043,2026-06-15 17:27,Google Ads,Restaurant Operations,Hainaut,1-9,Snack,31.0,0,0
5044,2026-06-15 08:44,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,35.0,0,0
5045,2026-06-15 13:48,Meta Ads,Awareness Video,Hainaut,10-49,Restaurant,,0,0
5046,2026-06-15 08:06,Meta Ads,Awareness Video,Namur,1-9,Snack,22.0,0,0
5047,2026-06-15 17:42,Meta Ads,Awareness Video,Anvers,10-49,Restaurant,22.0,0,0
5048,2026-06-15 11:21,Meta Ads,Awareness Video,Liège,1-9,Restaurant,32.0,0,0
5049,2026-06-15 09:33,Organic Search,SEO Product Pages,Brussels,1-9,Snack,54.0,0,0
5050,2026-06-15 10:44,Organic Search,SEO Product Pages,Hainaut,10-49,Restaurant,57.0,1,0
5051,2026-06-15 12:51,Organic Search,SEO Product Pages,Antwerp,50+,Bar,57.0,1,1
5052,2026-06-15 12:21,Organic Search,SEO Guides,Antwerp,1-9,Hotel,36.0,0,0
5053,2026-06-15 15:12,Direct,Brand Direct,Brussels,1-9,Bar,61.0,0,1
5054,2026-06-15 16:10,Direct,Demo Page Direct,Flemish Brabant,10-49,Restaurant,86.0,1,1
5055,2026-06-15 10:47,Email,Newsletter,Brussels,10-49,Restaurant,73.0,1,0
5056,2026-06-15 07:37,Email,Newsletter,Namur,50+,Restaurant,62.0,1,1
5057,2026-06-15 19:23,Email,Lead Nurture,East Flanders,1-9,Restaurant,51.0,0,0
5058,2026-06-15 12:14,Email,Lead Nurture,Hainaut,1-9,Bar,74.0,1,1
5059,2026-06-15 08:26,Referral,Partner Network,Hainaut,1-9,Restaurant,68.0,0,0
5060,2026-06-15 15:17,Referral,Partner Network,Brussels,1-9,Restaurant,78.0,0,0
5061,2026-06-15 17:35,Referral,Partner Network,Liège,10-49,Café,95.0,1,1
5062,2026-06-15 07:32,Referral,Customer Referral,Brussels,10-49,Café,96.0,1,1
5063,2026-06-16 19:14,Google Ads,High Intent Search,Walloon Brabant,50+,Bar,79.0,0,0
5064,2026-06-16 11:16,LinkedIn Ads,Decision Makers,Brussels,50+,Snack,87.0,1,1
5065,2026-06-16 14:20,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,13.0,0,0
5066,2026-06-16 09:43,Meta Ads,Awareness Video,East Flanders,50+,Café,44.0,1,0
5067,2026-06-16 11:17,Meta Ads,Summer Promo TEST,Antwerp,50+,Restaurant,49.0,1,0
5068,2026-06-16 07:30,Meta Ads,Lead Magnet,Walloon Brabant,10-49,Restaurant,50.0,1,1
5069,2026-06-16 12:10,Meta Ads,Retargeting,Brussels,10-49,Hotel,57.0,1,0
5070,2026-06-16 19:58,Meta Ads,Retargeting,East Flanders,1-9,Bar,44.0,0,1
5071,2026-06-16 09:47,Organic Search,SEO Product Pages,East Flanders,10-49,Restaurant,71.0,0,0
5072,2026-06-16 07:13,Organic Search,SEO Guides,Antwerp,1-9,Hotel,37.0,0,0
5073,2026-06-16 18:26,Organic Search,SEO Comparison,Liège,1-9,Restaurant,78.0,1,1
5074,2026-06-16 09:42,Direct,Brand Direct,East Flanders,1-9,Restaurant,37.0,0,0
5075,2026-06-16 14:09,Direct,Brand Direct,East Flanders,10-49,Hotel,89.0,1,0
5076,2026-06-16 16:46,Direct,Returning Visitors,Namur,1-9,Hotel,40.0,0,0
5077,2026-06-16 08:01,Direct,Returning Visitors,Antwerp,1-9,Bar,58.0,1,1
5078,2026-06-16 18:00,Direct,Demo Page Direct,Brussels,10-49,Bar,66.0,0,0
5079,2026-06-16 13:19,Email,Newsletter,Hainaut,1-9,Bar,67.0,0,0
5080,2026-06-16 11:50,Email,Newsletter,Brussels,1-9,Snack,59.0,1,0
5081,2026-06-16 16:57,Email,Lead Nurture,Hainaut,50+,Bar,95.0,1,1
5082,2026-06-16 14:26,Email,Lead Nurture,Brussels,10-49,Bar,70.0,1,1
5083,2026-06-16 15:41,Email,Lead Nurture,Walloon Brabant,1-9,Snack,66.0,1,1
5084,2026-06-16 16:38,Referral,Partner Network,Namur,1-9,Bar,58.0,1,1
5085,2026-06-16 14:39,Referral,Partner Network,Flemish Brabant,1-9,Restaurant,65.0,1,1
5086,2026-06-16 08:41,Referral,Customer Referral,Liège,10-49,Snack,54.0,0,0
5087,2026-06-17 15:16,Google Ads,High Intent Search,Liège,1-9,Restaurant,29.0,0,0
5088,2026-06-17 15:45,Google Ads,Competitor Search,Antwerp,1-9,Restaurant,37.0,1,0
5089,2026-06-17 19:19,Google Ads,Restaurant Operations,Flemish Brabant,10-49,Restaurant,69.0,1,0
5090,2026-06-17 10:59,LinkedIn Ads,Decision Makers,Brussels,10-49,Bar,67.0,0,0
5091,2026-06-17 17:04,Meta Ads,Awareness Video,Walloon Brabant,50+,Hotel,16.0,0,0
5092,2026-06-17 19:53,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,12.0,0,0
5093,2026-06-17 20:19,Meta Ads,Awareness Video,Antwerp,1-9,Café,6.0,0,0
5094,2026-06-17 13:10,Meta Ads,Awareness Video,Brussels,10-49,Café,26.0,1,0
5095,2026-06-17 17:11,Meta Ads,Lead Magnet,East Flanders,1-9,Restaurant,26.0,0,0
5096,2026-06-17 12:52,Meta Ads,Lead Magnet,Liège,50+,Hotel,46.0,1,0
5097,2026-06-17 08:34,Meta Ads,Lead Magnet,East Flanders,1-9,Hotel,35.0,0,0
5098,2026-06-17 17:22,Organic Search,SEO Product Pages,Liège,50+,Bar,73.0,0,0
5099,2026-06-17 19:52,Organic Search,SEO Comparison,Antwerp,10-49,Restaurant,81.0,1,1
5100,2026-06-17 10:24,Direct,Brand Direct,Brussels,1-9,Restaurant,46.0,0,0
5101,2026-06-17 08:20,Direct,Returning Visitors,Hainaut,1-9,Restaurant,70.0,1,0
5102,2026-06-17 14:39,Direct,Returning Visitors,East Flanders,50+,Restaurant,95.0,1,1
